Trinidad,6,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Vail,6,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Walsenburg,6,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Westminster,6,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Ansonia,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Berlin,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bloomfield,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Branford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bridgeport,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bristol,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Coventry,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Danbury,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Darien,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Derby,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
East Hartford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
East Haven,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Enfield,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Fairfield,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Farmington,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Greenwich,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Groton,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Guilford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Hamden,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Hartford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lebanon,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Litchfield,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Manchester,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Mansfield,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Meriden,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Middletown,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Milford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Mystic,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Naugatuck,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
New Britain,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
New Haven,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
New London,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
North Haven,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Norwalk,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Norwich,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Old Saybrook,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Orange,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Seymour,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Shelton,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Simsbury,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Southington,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Stamford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Stonington,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Stratford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Torrington,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Wallingford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Waterbury,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Waterford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Watertown,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
West Hartford,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
West Haven,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Westport,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Wethersfield,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Willimantic,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Windham,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Windsor,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Windsor Locks,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Winsted,7,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Dover,8,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lewes,8,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Milford,8,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
New Castle,8,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Newark,8,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Smyrna,8,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Wilmington,8,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Apalachicola,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bartow,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Belle Glade,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Boca Raton,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bradenton,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Cape Coral,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Clearwater,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Cocoa Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Cocoa-Rockledge,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Coral Gables,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Daytona Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
De Land,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Deerfield Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Delray Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Fernandina Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Fort Lauderdale,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Fort Myers,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Fort Pierce,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Fort Walton Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Gainesville,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Hallandale Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Hialeah,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Hollywood,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Homestead,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Jacksonville,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Key West,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lake City,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lake Wales,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lakeland,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Largo,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Melbourne,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Miami,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Miami Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Naples,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
New Smyrna Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Ocala,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Orlando,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Ormond Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Palatka,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Palm Bay,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Palm Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Panama City,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Pensacola,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Pompano Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Saint Augustine,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Saint Petersburg,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Sanford,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Sarasota,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Sebring,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Tallahassee,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Tampa,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Tarpon Springs,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Titusville,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Venice,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
West Palm Beach,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
White Springs,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Winter Haven,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Winter Park,9,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Albany,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Americus,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Andersonville,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Athens,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Atlanta,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Augusta,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bainbridge,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Blairsville,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Brunswick,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Calhoun,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Carrollton,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Columbus,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Dahlonega,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Dalton,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Darien,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Decatur,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Douglas,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
East Point,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Fitzgerald,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Fort Valley,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Gainesville,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
La Grange,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Macon,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Marietta,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Milledgeville,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Plains,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Rome,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Savannah,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Toccoa,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Valdosta,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Warm Springs,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Warner Robins,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Washington,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Waycross,10,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Hanalei,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Hilo,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Honaunau,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Honolulu,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Kahului,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Kaneohe,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Kapaa,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Kawaihae,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lahaina,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Laie,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Wahiawa,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Wailuku,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Waimea,11,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Blackfoot,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Boise,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bonners Ferry,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Caldwell,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Coeur d’Alene,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Idaho City,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Idaho Falls,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Kellogg,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lewiston,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Moscow,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Nampa,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Pocatello,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Priest River,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Rexburg,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Sun Valley,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Twin Falls,12,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Alton,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Arlington Heights,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Arthur,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Aurora,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Belleville,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Belvidere,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bloomington,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Brookfield,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Cahokia,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Cairo,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Calumet City,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Canton,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Carbondale,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Carlinville,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Carthage,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Centralia,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Champaign,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Charleston,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Chester,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Chicago,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Chicago Heights,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Cicero,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Collinsville,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Danville,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Decatur,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
DeKalb,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Des Plaines,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Dixon,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
East Moline,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
East Saint Louis,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Effingham,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Elgin,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Elmhurst,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Evanston,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Freeport,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Galena,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Galesburg,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Glen Ellyn,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Glenview,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Granite City,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Harrisburg,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Herrin,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Highland Park,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Jacksonville,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Joliet,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Kankakee,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Kaskaskia,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Kewanee,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
La Salle,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lake Forest,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Libertyville,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lincoln,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lisle,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Lombard,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Macomb,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Mattoon,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Moline,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Monmouth,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Mount Vernon,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Mundelein,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Naperville,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Nauvoo,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Normal,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
North Chicago,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Oak Park,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Oregon,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Ottawa,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Palatine,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Park Forest,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Park Ridge,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Pekin,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Peoria,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Petersburg,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Pontiac,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Quincy,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Rantoul,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
River Forest,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Rock Island,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Rockford,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Salem,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Shawneetown,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Skokie,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
South Holland,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Springfield,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Streator,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Summit,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Urbana,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Vandalia,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Virden,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Waukegan,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Wheaton,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Wilmette,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Winnetka,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Wood River,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Zion,13,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Anderson,14,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
Bedford,14,Sunny,7/07/2020  20:00:00 PM,F,7/07/2020  20:02:00 PM,T
